[28-Mar-2018 17:07:40 Europe/Berlin] PHP Warning:  SQLite3::query(): Unable to execute statement: UNIQUE constraint failed: bill_info.bill_id in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 916
[28-Mar-2018 17:07:40 Europe/Berlin] PHP Notice:  Undefined property: database::$error in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 917
[28-Mar-2018 17:27:59 Europe/Berlin] PHP Warning:  SQLite3::query(): Unable to execute statement: database is locked in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 819
[28-Mar-2018 17:27:59 Europe/Berlin] PHP Warning:  SQLite3::query(): Unable to execute statement: database is locked in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 790
[28-Mar-2018 17:28:00 Europe/Berlin] PHP Notice:  Undefined property: database::$error in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 820
[28-Mar-2018 17:28:00 Europe/Berlin] PHP Warning:  SQLite3::query(): UNIQUE constraint failed: customers.mobile in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 828
[28-Mar-2018 17:28:00 Europe/Berlin] PHP Warning:  SQLite3::query(): Unable to execute statement: UNIQUE constraint failed: bill_info.bill_id in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 900
[28-Mar-2018 17:28:00 Europe/Berlin] PHP Notice:  Undefined property: database::$error in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 901
[30-Mar-2018 05:46:07 Europe/Berlin] PHP Warning:  SQLite3::query(): Unable to execute statement: database is locked in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 790
[30-Mar-2018 05:49:47 Europe/Berlin] PHP Warning:  SQLite3::query(): Unable to execute statement: database is locked in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 790
[30-Mar-2018 05:49:47 Europe/Berlin] PHP Warning:  SQLite3::query(): Unable to execute statement: database is locked in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 790
[30-Mar-2018 05:49:47 Europe/Berlin] PHP Warning:  SQLite3::query(): Unable to execute statement: database is locked in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 790
[30-Mar-2018 05:49:47 Europe/Berlin] PHP Warning:  SQLite3::query(): Unable to execute statement: database is locked in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 896
[30-Mar-2018 05:49:47 Europe/Berlin] PHP Warning:  SQLite3::query(): Unable to execute statement: database is locked in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 790
[30-Mar-2018 05:50:00 Europe/Berlin] PHP Warning:  SQLite3::query(): Unable to prepare statement: 5, database is locked in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 790
[30-Mar-2018 05:50:00 Europe/Berlin] PHP Warning:  SQLite3::query(): Unable to prepare statement: 5, database is locked in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 790
[30-Mar-2018 05:50:00 Europe/Berlin] PHP Warning:  SQLite3::query(): Unable to prepare statement: 5, database is locked in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 790
[30-Mar-2018 05:50:00 Europe/Berlin] PHP Warning:  SQLite3::query(): Unable to prepare statement: 5, database is locked in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 816
[30-Mar-2018 05:50:00 Europe/Berlin] PHP Warning:  SQLite3::query(): Unable to prepare statement: 5, database is locked in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 818
[30-Mar-2018 05:50:00 Europe/Berlin] PHP Fatal error:  Call to a member function reset() on boolean in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 18
[30-Mar-2018 05:53:01 Europe/Berlin] PHP Warning:  SQLite3::query(): Unable to prepare statement: 5, database is locked in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 790
